0.10000000000000001,6.2788509999999998e-12
0.20000000000000001,3.715961e-12
0.30000000000000004,5.4244710000000003e-11
0.40000000000000002,1.817255e-09
0.5,3.388487e-08
0.59999999999999998,1.9406700000000001e-07
0.69999999999999996,4.2352399999999997e-07
0.79999999999999993,4.2499910000000002e-07
0.89999999999999991,4.253464e-07
0.99999999999999989,4.2584909999999998e-07
1.0999999999999999,4.2615310000000001e-07
1.2,4.2681229999999997e-07
1.3,4.274673e-07
1.4000000000000001,4.2773589999999999e-07
1.5000000000000002,4.2821300000000002e-07
1.6000000000000003,4.2848220000000002e-07
1.7000000000000004,4.2907610000000002e-07
1.8000000000000005,4.2954259999999998e-07
1.9000000000000006,4.2994219999999998e-07
2.0000000000000004,4.3034789999999999e-07
2.1000000000000005,4.3072300000000001e-07
2.2000000000000006,4.3113220000000001e-07
2.3000000000000007,4.318357e-07
