2.5,4.974256e-07
2.4500000000000002,2.6540900000000002e-07
2.4000000000000004,1.1440710000000001e-07
2.3500000000000005,3.4800279999999997e-08
2.3000000000000007,7.7407730000000001e-09
2.2500000000000009,1.357102e-09
2.2000000000000011,2.1374969999999999e-10
2.1500000000000012,3.4555480000000003e-11
2.1000000000000014,5.1623939999999997e-12
2.0500000000000016,3.3684739999999999e-13
2.0000000000000018,1.135698e-13
1.9500000000000017,5.3554220000000002e-13
1.9000000000000017,4.4177059999999999e-13
1.8500000000000016,5.0989529999999999e-13
1.8000000000000016,4.9787329999999996e-13
1.7500000000000016,1.434237e-12
1.7000000000000015,3.3829680000000001e-12
1.6500000000000015,8.1711499999999995e-14
1.6000000000000014,1.8470220000000001e-14
1.5500000000000014,9.5491010000000008e-13
1.5000000000000013,1.0935639999999999e-12
1.4500000000000013,1.261471e-12
1.4000000000000012,1.4081389999999999e-12
