0.10000000000000001,1.46122e-08
0.20000000000000001,1.372042e-08
0.30000000000000004,1.287357e-08
0.40000000000000002,1.183187e-08
0.5,7.8618570000000003e-09
0.59999999999999998,4.831726e-10
0.69999999999999996,1.8387629999999999e-11
0.79999999999999993,4.4424219999999999e-13
0.89999999999999991,2.9663940000000001e-12
0.99999999999999989,2.8147160000000001e-12
1.0999999999999999,2.384727e-12
1.2,1.7663959999999999e-12
1.3,2.2617039999999998e-12
1.4000000000000001,2.2739259999999999e-12
1.5000000000000002,1.878802e-12
1.6000000000000003,4.8084230000000001e-13
1.7000000000000004,8.3168470000000003e-13
1.8000000000000005,7.6376010000000003e-13
1.9000000000000006,5.9505139999999997e-13
2.0000000000000004,2.3786799999999998e-13
2.1000000000000005,4.704231e-13
2.2000000000000006,1.161746e-13
2.3000000000000007,4.0971200000000002e-13
