2.3999999999999999,6.5517839999999999e-07
2.3500000000000001,1.00043e-06
2.3000000000000003,1.3055010000000001e-06
2.2500000000000004,1.5618480000000001e-06
2.2000000000000006,1.7584110000000001e-06
2.1500000000000008,1.8966599999999999e-06
2.100000000000001,1.9814210000000002e-06
2.0500000000000012,2.0279920000000001e-06
2.0000000000000013,2.054617e-06
1.9500000000000013,2.073473e-06
1.9000000000000012,2.083045e-06
1.8500000000000012,2.0940479999999998e-06
1.8000000000000012,2.1051890000000001e-06
1.7500000000000011,2.11624e-06
1.7000000000000011,2.1263720000000002e-06
1.650000000000001,2.1308180000000001e-06
1.600000000000001,2.1414349999999999e-06
1.5500000000000009,2.1479499999999999e-06
1.5000000000000009,2.1543479999999999e-06
1.4500000000000008,2.1593950000000001e-06
1.4000000000000008,2.1646879999999999e-06
1.3500000000000008,2.167776e-06
1.3000000000000007,2.173797e-06
