4.5752209999999997e-09,3.1539740000000001e-09,3.9864730000000003e-09,2.4622459999999998e-09,2.4755110000000002e-09,5.384772e-09,2.485868e-09,2.6223309999999999e-09,7.4212689999999996e-09,3.467577e-09,4.5137050000000002e-09,2.2191320000000002e-09,3.8323230000000004e-09
5.357079e-09,3.1247270000000001e-09,3.5445290000000001e-09,2.2936929999999999e-09,1.008694e-08,1.98391e-09,3.6507930000000001e-09,2.8793750000000001e-09,4.815803e-09,7.3433519999999997e-09,4.4293359999999999e-09,1.0693100000000001e-08,3.4389610000000002e-09
2.8524289999999999e-09,4.9492809999999996e-09,4.812754e-09,5.4001370000000002e-09,2.7423619999999998e-09,7.6592000000000002e-09,4.8313960000000001e-09,6.8181950000000004e-09,6.7717599999999998e-09,6.9399819999999997e-09,2.363028e-09,3.8716350000000001e-09,2.2382529999999999e-09
3.6577450000000002e-09,1.95708e-09,4.7892610000000004e-09,7.9105110000000001e-09,5.6309909999999997e-09,4.9904159999999998e-09,3.4116350000000001e-09,4.6125170000000004e-09,1.4655659999999999e-09,3.3644870000000001e-09,3.6207130000000001e-09,3.5928869999999999e-09,3.5608449999999998e-09
5.0522989999999997e-09,6.042048e-09,3.427845e-09,5.0576519999999996e-09,9.7108460000000006e-09,2.5868649999999998e-09,5.6269039999999997e-09,1.1438050000000001e-08,1.791557e-09,3.8921279999999997e-09,4.9943050000000004e-09,6.3724769999999998e-09,3.5131310000000002e-09
3.29492e-09,3.9926250000000002e-09,5.2399189999999999e-09,6.8796210000000002e-09,5.0987689999999998e-09,5.0510470000000001e-09,3.0882249999999998e-09,7.8351250000000005e-09,3.4870799999999999e-09,3.950055e-09,3.9857410000000002e-09,3.0191069999999998e-09,3.6504400000000001e-09
9.0418110000000001e-09,4.3652120000000003e-09,4.0769780000000003e-09,3.5569370000000002e-09,2.8987590000000001e-09,5.5482739999999999e-09,3.4578100000000001e-09,5.0788269999999998e-09,3.8023800000000003e-09,6.2163900000000003e-09,4.7562560000000002e-09,5.3241099999999997e-09,5.5136959999999997e-09
4.910159e-09,6.4272839999999998e-09,4.9902900000000001e-09,5.0679870000000003e-09,4.5837960000000002e-09,3.0963270000000001e-09,2.4801459999999999e-09,3.0924379999999999e-09,2.9627029999999998e-09,3.0086430000000002e-09,3.7911809999999996e-09,3.286184e-09,3.4079859999999999e-09
