0,0,0,0,0,0,0,0,0,0,0,0
4.5273194e-08,3.1442638555555565e-08,3.9642500333333338e-08,1.4740099555555566e-08,2.0174126555555562e-08,6.4487280777777783e-08,1.0022931333333343e-08,1.9659367333333341e-08,6.3198047444444467e-08,3.8263765888888894e-08,3.9826201666666675e-08,7.9905018888889e-09
6.8142180888888889e-08,3.3943004222222227e-08,3.2171585222222226e-08,1.3837721777777783e-08,1.3343326555555558e-07,1.5568805111111121e-08,4.361260711111112e-08,3.1626199222222232e-08,4.5234222555555567e-08,9.8380897777777783e-08,5.2053293444444448e-08,1.2665054111111112e-07
1.2596636888888897e-08,6.0148115444444458e-08,5.3778421555555568e-08,7.4265010000000007e-08,2.6692369666666675e-08,8.5747510000000004e-08,6.225299444444446e-08,7.9055043333333338e-08,7.5881911111111107e-08,9.5808780000000017e-08,1.3009961111111195e-09,4.4716562111111124e-08
2.8833394666666672e-08,-7.7061427777777685e-09,5.0494404333333344e-08,8.5736313333333344e-08,6.9249302222222241e-08,5.5672866777777795e-08,1.3975401333333342e-08,4.2806621222222233e-08,4.8299318888888892e-08,3.4307649000000016e-08,2.3140841222222231e-08,2.682037511111112e-08
6.1498858111111123e-08,6.3006361111111123e-08,2.2408677444444459e-08,5.8886429888888898e-08,1.1098472444444445e-07,1.1251917000000009e-08,5.4665465444444454e-08,1.0768607555555555e-07,1.9056409333333342e-08,3.9840648555555575e-08,4.8630527666666677e-08,7.4004844444444444e-08
2.3439623777777786e-08,3.5235165333333339e-08,4.4108002222222238e-08,8.2674312222222227e-08,6.8206678888888888e-08,5.2486365555555561e-08,2.2491940000000011e-08,8.0315801111111117e-08,3.7369921222222245e-08,3.7505594666666673e-08,3.3365583333333338e-08,2.0870011000000011e-08
6.5999999999999995e-08,2.9169117111111121e-08,3.9887199888888901e-08,3.7216158666666676e-08,1.9929384333333342e-08,7.1234583333333324e-08,3.2240955555555562e-08,4.7069031333333348e-08,3.4887738444444451e-08,5.923516555555556e-08,3.1041658222222228e-08,5.2288145555555564e-08
4.5323304444444453e-08,5.853564e-08,4.7405446666666681e-08,5.9731067777777772e-08,5.0695813333333335e-08,2.6719050333333348e-08,1.397487700000001e-08,1.9693115555555566e-08,1.4867579222222231e-08,2.8508963555555565e-08,3.3012722222222234e-08,2.8172999333333339e-08
